ID;Organisme;Titre;Lieu;Type_contrat;Debut_emploi;Limite_date_cv;Date_depot_offre;Synthese;URL_offre
Chambre_Agriculture_Un(e)_Responsable_de_section_équipe_forêt;Chambre Agriculture;Un(e) Responsable de section équipe forêt;Chambre d'agriculture du Jura;CDI;dès que possible;; 16 novembre 2021;Missions Participation à l'élaboration et mise en œuvre de la stratégie forestière de la Chambre d'Agriculture et management de l'équipe forêt Création d'Associations Syndicales Autorisées de desserte et conseil/suivi administratif des 70 associations déjà existantes du département Appui à la gouvernance auprès du président de la Fruitière de gestion forestière et de son conseil syndical, programmation et mise en œuvre des actions, recherche de financements en vue de l'indépendance de la Fruitière, relation avec les acteurs privés et institutionnels du territoire Appui au développement de l'activité agroforesterie de la Chambre d'Agriculture;https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-responsable-de-section-equipe-foret/
Chambre_Agriculture_Un(e)_Conseiller(ère)_Forestier(e);Chambre Agriculture;Un(e) Conseiller(ère) Forestier(e);Chambre d'agriculture du Jura;CDD;dès que possible;; 16 novembre 2021;Missions Mise en œuvre des actions de développement en forêts privées : aide pour la reconstitution des parcelles après problèmes sanitaires, mise en place d'un marteloscope, visites-conseils avec les propriétaires forestiers, regroupement des chantiers sylvicoles, organisation de réunions d'information…  Création d'associations syndicales autorisées de desserte : animation, études techniques et financières, processus de création, aide à la gouvernance, surveillance des travaux… Mission SIG et aide aux conseillers forestiers de l'équipe;https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-conseillerere-forestiere-5/
Chambre_Agriculture_Un(e)_Conseiller(ère)_-_Animateur(rice)_Territorial_Spacialité_Productions_Végétales;Chambre Agriculture;Un(e) Conseiller(ère) - Animateur(rice) Territorial Spacialité Productions Végétales;Chambre d'agriculture de l'Indre;CDI;des que possible;; 19 novembre 2021;Missions Au sein du service Agronomie – Environnement et Territoires, le (la) conseiller(e) spécialisé(e) aura pour mission de/d' : - Animer le territoire « Boischaut Sud » : Vous aurez pour mission de permettre à des groupes d'agriculteurs et à des collectivités d'imaginer, construire et mettre en place leurs projets. Vous aurez ainsi le souci de faire émerger et d'accompagner les dynamiques locales, la définition des enjeux du territoire et la construction d'un programme d'action en réponse aux enjeux  Plus globalement, vous devrez être en veille, proactif et innovant pour accompagner les transitions économiques, environnementales et sociales qui s'opèrent sur les territoires. Vous pourrez être amené à rechercher des financements pour engager des opérations à moyen terme, répondre à des appels d'offres, rédiger des propositions de contrats. Vous animerez des groupes de développement agricole dans une optique de développement des compétences et leur autonomie dans la gestion de leur exploitation, notamment sur les questions d'agronomie et la conduite de cultures en lien avec un conseiller expert (formation, appuis techniques, etc.) - Animer un groupe 30 000 sur la thématique de l'enherbement des parcelles en Boischaut Sud  Vous pourrez être amené à animer des groupes d'agriculteurs sur des thématiques techniques liées aux productions végétales en fonction des besoins, notamment le groupe 30 000. - Participer  à l'acquisition des références techniques et technico-économiques dans le domaine des productions végétales et le diffuser / transférer auprès des agriculteurs. Vous participerez à l'acquisition et au traitement des références sur la conduite des cultures, pour étayer les conseils techniques et économiques, avec une approche analytique et une approche système (travail en équipe pour la mise en place, suivi et organisation d'expérimentations, dans le cadre du Programme Régional d'adaptation des systèmes de production et d'exploitation en grandes cultures et de projets de R&D). Vous traiterez et diffuserez les références obtenues par la rédaction d'articles dans les publications de la Chambre d'agriculture. - Conseiller et former des agriculteurs sur les productions végétales et la réglementation afférente (Certiphyto, Conseil Stratégique Phytosanitaire, etc.). Vous dispenserez du conseil technico-économique grandes cultures auprès d'exploitants individuels en proposant et en vendant l'offre de service de la Chambre d'agriculture (formations, prestations de service, etc.). Vous ferez émerger des besoins de formation, animerez des stages dispensés pour les agriculteurs du département et interviendrez sur des modules techniques spécifiques.;https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-conseillerere-animateurrice-territorial-spacialite-productions-vegetales/
Chambre_Agriculture_Un(e)_Conseiller(ère)_Spécialisé(e)_Caprins_et_Ovins;Chambre Agriculture;Un(e) Conseiller(ère) Spécialisé(e) Caprins et Ovins;Chambre d'agriculture de l'Indre;CDI;des que possible;; 19 novembre 2021;Missions Sous l'autorité du Chef de service Elevage de la Chambre d'agriculture, vous êtes chargé(e) de conseiller, de former les éleveurs caprins et ovins du département et d'apporter un appui spécifique aux élevages adhérents au contrôle laitier caprins. Vous réaliserez chez les éleveurs caprins et ovins le suivi technique et le conseil dans les domaines génétique - alimentation - reproduction -  fourrages - conduite d'élevage  et la valorisation des résultats et des documents issus de ces suivis. Vous participerez à l'élaboration de références pour la production ovine dans le cadre du réseau INOSYS avec le suivi de cinq exploitations. Vous participerez à l'organisation et l'animation de stages de formation, à destination notamment des éleveurs. Vous participerez avec vos collaborateurs à des programmes de R&D;https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-conseillerere-specialisee-caprins-et-ovins/
Chambre_Agriculture_Un(e)_Conseiller(ère)_-_Animateur(rice)_Territorail_Spacialisé_Productions_Végétales_-_Ingénieur(e)_Dephy;Chambre Agriculture;Un(e) Conseiller(ère) - Animateur(rice) Territorail Spacialisé Productions Végétales - Ingénieur(e) Dephy;Chambre d'agriculture de l'Indre;CDI;des que possible;; 19 novembre 2021;Missions Au sein du service Agronomie – Environnement et Territoires, le (la) conseiller(e) spécialisé(e) aura pour mission de/d' : - Animer le réseau de ferme DEPHY du Boischaut Nord : Vous accompagnez les agriculteurs dans l'atteinte de leurs objectifs, contribuez à la production de références, organisez des actions de communications et des démonstrations, réalisez les rapports d'activité, participez à l'animation régionale du plan Ecophyto. - Animer le territoire « Boischaut Nord » : Vous aurez pour mission de permettre à des groupes d'agriculteurs et à des collectivités d'imaginer, construire et mettre en place leurs projets. Vous aurez ainsi le souci de faire émerger et d'accompagner les dynamiques locales, la définition des enjeux du territoire et la construction d'un programme d'action en réponse aux enjeux  Plus globalement, vous devrez être en veille, proactif et innovant pour accompagner les transitions économiques, environnementales et sociales qui s'opèrent sur les territoires. Vous pourrez être amené à rechercher des financements pour engager des opérations à moyen terme, répondre à des appels d'offres, rédiger des propositions de contrats. Vous animerez des groupes de développement agricole dans une optique de développement des compétences et leur autonomie dans la gestion de leur exploitation, notamment sur les questions d'agronomie et la conduite de cultures (formation, appuis techniques, etc.) - Participer  à l'acquisition des références techniques et technico-économiques dans le domaine des productions végétales et le diffuser / transférer auprès des agriculteurs. Vous participerez à l'acquisition et au traitement des références sur la conduite des cultures, pour étayer les conseils techniques et économiques, avec une approche analytique et une approche système (travail en équipe pour la mise en place, suivi et organisation d'expérimentations, dans le cadre du Programme Régional d'adaptation des systèmes de production et d'exploitation en grandes cultures et de projets de R&D). Vous traiterez et diffuserez les références obtenues par la rédaction d'articles dans les publications de la Chambre d'agriculture. - Conseiller et former des agriculteurs sur les productions végétales et la réglementation afférente (Certiphyto, Conseil Stratégique Phytosanitaire, etc.). Vous dispenserez du conseil technico-économique grandes cultures auprès d'exploitants individuels en proposant et en vendant l'offre de service de la Chambre d'agriculture (formations, prestations de service, etc.). Vous ferez émerger des besoins de formation, animerez des stages dispensés pour les agriculteurs du département et interviendrez sur des modules techniques spécifiques.;https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-conseillerere-animateurrice-territorail-spacialise-productions-vegetales-ingenieure/
Chambre_Agriculture_Un(e)_Conseiller(ère)_Spécialisé(e)_Grandes_Cultures_-_Expérimentation;Chambre Agriculture;Un(e) Conseiller(ère) Spécialisé(e) Grandes Cultures - Expérimentation;Chambre d'agriculture de l'Indre;CDI;des que possible;; 19 novembre 2021;Missions Afin de renforcer l'équipe de conseillers du pôle Agronomie-Productions végétales au sein du service Agronomie-Environnement et Territoires, le(la) conseiller(e) spécialisé(e) aura pour mission de/d' : - Coordonner le volet expérimentation de la Chambre d'agriculture de l'Indre dans le cadre du service commun régional IRD références / Acquérir des références techniques et technico-économiques dans le domaine des productions végétales et le diffuser / transférer auprès des agriculteurs. Il participera à l'acquisition et au traitement des références sur la conduite des cultures, pour étayer les conseils techniques et économiques, avec une approche analytique et une approche système (travail en équipe pour la mise en place, suivi et organisation d'expérimentations, dans le cadre du Programme Régional d'adaptation des systèmes de production et d'exploitation en grandes cultures et de projets de R&D). Il traitera et diffusera les références obtenues par la rédaction d'articles dans les publications de la Chambre d'agriculture. - Conseiller et former des agriculteurs sur les productions végétales et la réglementation afférente (Certiphyto, Conseil Stratégique Phytosanitaire, etc.). Il dispensera du conseil technico-économique grandes cultures auprès d'exploitants individuels en proposant et en vendant l'offre de service de la Chambre d'agriculture (formations, prestations de service, etc.). Il fera émerger des besoins de formation, animera des stages dispensés pour les agriculteurs du département et interviendra sur des modules techniques spécifiques.;https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-conseillerere-specialisee-grandes-cultures-experimentation-9/
Chambre_Agriculture_Un(e)_Conseiller(ère)_-_Animateur(rice)_Territorial_Spécialité_Productions_Végétales_et_Agriculture_Biologique;Chambre Agriculture;Un(e) Conseiller(ère) - Animateur(rice) Territorial Spécialité Productions Végétales et Agriculture Biologique;Chambre d'agriculture de l'Indre;CDI;des que possible;; 19 novembre 2021;Missions Au sein du service Agronomie – Environnement et Territoires, le (la) conseiller(e) spécialisé(e) aura pour mission de/d' : - Animer le territoire « Champagne Berrichonne » : Vous aurez pour mission de permettre à des groupes d'agriculteurs et à des collectivités d'imaginer, construire et mettre en place leurs projets. Vous aurez ainsi le souci de faire émerger et d'accompagner les dynamiques locales, la définition des enjeux du territoire et la construction d'un programme d'action en réponse aux enjeux  Plus globalement, vous devrez être en veille, proactif et innovant pour accompagner les transitions économiques, environnementales et sociales qui s'opèrent sur les territoires. Vous pourrez être amené à rechercher des financements pour engager des opérations à moyen terme, répondre à des appels d'offres, rédiger des propositions de contrats. Vous animerez des groupes de développement agricole dans une optique de développement des compétences et leur autonomie dans la gestion de leur exploitation, notamment sur les questions d'agronomie et la conduite de cultures en lien avec un conseiller expert (formation, appuis techniques, etc.) - Développer l'agriculture biologique via l'installation et la conversion d'agriculteurs en productions végétales. Que ce soit via du conseil individuel et/ou collectif, la mise en place d'expérimentation et la production de références en agriculture biologique, vous intervenez sur tout le département sur cette thématique ( appui à l'organisation des rendez-vous Tech&Bio, participation à l'élaboration du programme technique agriculture biologique, mise en place technique de vitrines, démonstrations et autres animations collectives, etc.) - Participer  à l'acquisition des références techniques et technico-économiques dans le domaine des productions végétales et le diffuser / transférer auprès des agriculteurs. Vous participerez à l'acquisition et au traitement des références sur la conduite des cultures, pour étayer les conseils techniques et économiques, avec une approche analytique et une approche système (travail en équipe pour la mise en place, suivi et organisation d'expérimentations, dans le cadre du Programme Régional d'adaptation des systèmes de production et d'exploitation en grandes cultures et de projets de R&D). Vous traiterez et diffuserez les références obtenues par la rédaction d'articles dans les publications de la Chambre d'agriculture. - Conseiller et former des agriculteurs sur les productions végétales et la réglementation afférente (Certiphyto, Conseil Stratégique Phytosanitaire, etc.). Vous dispenserez du conseil technico-économique grandes cultures auprès d'exploitants individuels en proposant et en vendant l'offre de service de la Chambre d'agriculture (formations, prestations de service, etc.). Vous ferez émerger des besoins de formation, animerez des stages dispensés pour les agriculteurs du département et interviendrez sur des modules techniques spécifiques.  ;https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-conseillerere-animateurrice-territorial-specialite-productions-vegetales-et-agriculture/
Chambre_Agriculture_Un(e)_Conseiller(ère)_Spécialisé(e)_en_Productions_Végétales_et_Biodiversité;Chambre Agriculture;Un(e) Conseiller(ère) Spécialisé(e) en Productions Végétales et Biodiversité;Chambre d'agriculture de l'Indre;CDI;dès que possible;; 19 novembre 2021;Missions Au sein de l'équipe de conseillers du service Agronomie-Environnement et Territoires, le (la) conseiller(e) spécialisé(e) aura pour mission de/d' : Conseiller et former des agriculteurs sur les productions végétales et la réglementation afférente (Certiphyto, Conseil Stratégique Phytosanitaire, PAC, etc.).  Vous dispenserez du conseil technico-économique grandes cultures auprès d'exploitants individuels en proposant et en vendant l'offre de service de la Chambre d'agriculture (formations, prestations de service, etc.). Vous ferez émerger des besoins de formation, animerez des stages dispensés pour les agriculteurs du département et interviendrez sur des modules techniques spécifiques. Vous réaliserez des dossiers PAC pour les agriculteurs de votre secteur d'intervention Assurer le suivi de dossiers sur la biodiversité et appuyer les agriculteurs dans la mise en œuvre de pratiques favorables à la biodiversité.   Vous suivrez des programmes qui permettront aux exploitants agricoles d'intégrer les éléments de biodiversité dans leurs systèmes d'exploitation (Contrat Territorial Zones Humides de Brenne, etc.). Vous piloterez et suivrez les projets et dossiers liés à la biodiversité pour le compte de la Chambre d'agriculture de l'Indre. Animer techniquement le collectif d'agriculteurs du secteur du Blanc  Vous accompagnerez techniquement les agriculteurs de ce groupe en lien avec un expert en grandes cultures dans une optique de développement des compétences et leur autonomie dans la gestion de leur exploitation, notamment sur les questions d'agronomie et la conduite de cultures. Participer  à l'acquisition des références techniques et technico-économiques dans le domaine des productions végétales et le diffuser / transférer auprès des agriculteurs.  Vous participerez à l'acquisition et au traitement des références sur la conduite des cultures, pour étayer les conseils techniques et économiques, avec une approche analytique et une approche système (travail en équipe pour la mise en place, suivi et organisation d'expérimentations, dans le cadre du Programme Régional d'adaptation des systèmes de production et d'exploitation en grandes cultures et de projets de R&D). Vous traiterez et diffuserez les références obtenues par la rédaction d'articles dans les publications de la Chambre d'agriculture.;https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-conseillerere-specialisee-en-productions-vegetales-et-biodiversite/
Chambre_Agriculture_Deux_Conseiller(ère)s_numériques;Chambre Agriculture;Deux Conseiller(ère)s numériques;Chambre d'agriculture de région Ile-de-France;CDD;Dès que possible;; 15 novembre 2021;Missions Sous la responsabilité hiérarchique du chef de service Relations publiques & Collectivités, au sein du pôle Innovation-Recherche-Développement, vous aurez pour missions : L'accompagnement des exploitants à la prise en main d'outils numériques, informatiques, téléphoniques et des solutions tant pour l'utilisation au quotidien que pour les outils du développement agricole (outils d'aide à la décision, matériels embarqués, machinisme numérique, …)  Le suivi et le déploiement des offres de services numériques auprès des exploitants,  La veille sur les solutions d'agriculture et d'innovation à développer sur notre secteur,  La contribution à des projets numériques régionaux ou nationaux,  La formation des agriculteurs à l'utilisation des solutions numériques;https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/deux-conseillereres-numeriques-10/
Chambre_Agriculture_Un(e)_Animateur/trice_Bassins_d'Alimentation_de_Captages;Chambre Agriculture;Un(e) Animateur/trice Bassins d'Alimentation de Captages;Chambre régionale d'agriculture Normandie;CDI;dès que possible;; 19 novembre 2021;"Missions Après  une formation à nos produits et services et un accompagnement personnalisé pour faciliter la prise de fonctions, l'animateur/trice BAC aura pour missions de : Animer une opération d'amélioration de la qualité des eaux souterraines à l'échelle des bassins d'alimentation des captages (BAC) de Bois Morin, La Bonneville sur Iton et La Croisille : o par un suivi des études de diagnostic des pressions principalement agricoles et une diffusion des résultats, o par la mise en place d'un dialogue territorial entre les différents acteurs concernés : collectivités, services de l'Etat, agence de l'eau, conseil général, agriculteurs, chambre d'agriculture, coopératives agricoles, usagers de l'eau, …permettant d'aboutir à l'élaboration de programmes d'actions partagés; o par l'animation des programmes d'actions et de la stratégie de protection des ressources en eau de la Communauté de Communes du Pays de Conches dans un objectif de reconquête de la qualité de l'eau ; Promouvoir, auprès des acteurs agricoles des BAC, le développement de systèmes de production agricoles compatibles avec la préservation de la ressource en eau : o Mettre en œuvre les programmes d'actions concertés et partagés avec les exploitants agricoles concernés, les représentants des organismes professionnels agricoles et les élus de la collectivité, o Accompagner les exploitants dans l'évolution de leurs pratiques vers une limitation des intrants (agriculture intégrée, combinaison de leviers agronomiques, systèmes herbagers, agriculture biologique, …) et des risques de lessivage de l'azote (couverture des sols, semis sous couvert, couverts permanents, ...), via la mobilisation des différents outils financiers et techniques disponibles :  aide au conseil individuel et/ou collectif, aide à l'investissement, MAEC, PSE, … o Mettre en œuvre la stratégie de protection des ressources en eau de la collectivité o Travailler en collaboration avec l'ensemble des acteurs du BAC dont les intervenants agricoles, o Initier des projets innovants favorables à la qualité de l'eau : filières économes en intrants, Paiements pour Services Environnementaux, … o Assurer le suivi des actions et de leur impact sur l'évolution de la qualité des ressources en eau. Communiquer et sensibiliser les acteurs non agricoles des BAC (collectivités, usagers, opérateurs de réseau, artisans et industries, …) sur les problématiques des BAC : articles, évènements, classes d'eau, …, L'ensemble de ces missions sera conduit en étroite relation avec la collectivité gestionnaire des captages d'eau à savoir la Communauté de communes du Pays de Conches. Des points réguliers seront notamment organisés avec les représentants de la collectivité pour suivre l'avancement de la démarche. L'animateur pourra être amené à assister la collectivité dans le portage et la conduite de certaines opérations en lien direct avec la protection des captages concernés (stratégie foncière, PSE, …). L'animateur BAC intégrera et interagira avec une équipe de conseillers spécialisés dans les domaines de l'agronomie et de l'environnement. Il pourra s'appuyer sur l'expertise de ces conseillers pour mener à bien les missions qui lui sont confiées.";https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-animateurtrice-bassins-dalimentation-de-captages-4/
