ID;Organisme;Titre;Lieu;Type_contrat;Debut_emploi;Limite_date_cv;Date_depot_offre;Synthese;URL_offre
Idele__Mesure_des_émissions_de_méthane_entérique_avec_le_Laser_Methane_Detector_sur_des_vaches_laitières_alimentées_avec_des_rations_mixtes_«_pâturage/ensilage_de_maïs_»;Idele;"
                Mesure des émissions de méthane entérique avec le Laser Methane Detector sur des vaches laitières alimentées avec des rations mixtes « pâturage/ensilage de maïs »
            ";Le Rheu (35);Stage- 6 mois;"
                        Prise de fonction : 
                        01/03/2022
                    ";;24/09/2021;ContexteLe stage proposé, d’une durée de 6 mois (mars‐septembre 2022), vise à réaliser des mesures de méthane entérique sur des vaches laitières [ ... ];https://idele.fr/detail-offre-emploi/default-356c0296b7
Idele__Comment_concilier_les_besoins_en_main-d’œuvre_des_éleveurs_bovins_avec_les_attentes_de_demandeurs_d’emploi;Idele;"
                Comment concilier les besoins en main-d’œuvre des éleveurs bovins avec les attentes de demandeurs d’emploi
            ";Amiens (pôle agricole);Stage- 6 mois;"
                        Prise de fonction : 
                        01/03/2022
                    ";;30/09/2021;Contexte et problématique : Les troupeaux bovins s’agrandissent régulièrement au rythme de la restructuration des exploitations. La productivité [ ... ];https://idele.fr/detail-offre-emploi/default-5ddf63e177
CERFRANCE_BROCÉLIANDE_CONSEILLERS_ENVIRONNEMENT_F/H;CERFRANCE BROCÉLIANDE;CONSEILLERS ENVIRONNEMENT F/H; 35 IlleetVilaine;CDD;;;Publiée le 01-10-2021;Rattaché(e) au responsable du service conseil environnement, vous assurez la saisie des prestations réglementaires environnement (Plan Prévisionnel de Fertilisation, cahier de fertilisation, registre phytosanitaire, déclarations de flux d'azote...) et prenez en charge la réalisation des déclarations PAC 2022.2 postes sont à pourvoir à Dol de Bretagne et Vitré.;https://emploi.apecita.com/142656_offre-emploi-conseillers-environnement-fh.html
ARVALIS_INSTITUT_DU_VEGETAL_TECHNICIEN_SERVICE_F/H;ARVALIS INSTITUT DU VEGETAL;TECHNICIEN SERVICE F/H; 91 Essonne;CDI;;;Publiée le 01-10-2021;ARVALIS , Institut du végétal, institut technique leader dans l'innovation au service des producteurs de grandes cultures, recherche actuellement un(e) technicien(ne) en CDI pour le pôle maladies et méthodes de lutte du service protection intégrée des cultures à Boigneville (91).Dans le cadre d'un renforcement d'activité et sous la responsabilité de l'ingénieur spécialiste de la lutte intégrée contre les maladies de la pomme de terre, vous contribuerez à la réalisation du programme d'études et d'expérimentation mis en place pour cette culture.MissionsParticiper à la réalisation de l'ensemble du programme d'études et d'expérimentations sur les maladies de la pomme de terre et prendre en charge la responsabilité spécifique d'essais ou de suivi de réseaux de parcelles agriculteurs. Pour cela, vous devrez avec les autres membres de l'équipe technique Définir les priorités et coordonner, avec les ingénieurs pomme de terre, le programme d'études et d'expérimentation,Organiser et planifier le travail au quotidien en collaboration avec les autres techniciens présents dans l'équipe technique,Conduire des missions valorisant différentes méthodologies  expérimentations petites parcelles, réseau parcelles agriculteurs, enquêtes, test utilisateur,Coordonner et animer le réseau des sites expérimentaux, assurer la relation avec les agriculteurs et les partenairesAssurer le suivi des essais, réaliser les notations sur le terrain selon les protocoles, et saisir ces données,Appliquer les protocoles en conformité avec la démarche qualité de l'entreprise en particulier, être le garant des bonnes pratiques expérimentales (BPE) dans le respect des méthodologies,Analyser et participer à l'interprétation des données et à l'élaboration des synthèses et des comptes rendus,Contribuer à des actions de formations externes et de communication;https://emploi.apecita.com/142655_offre-emploi-technicien-service-fh.html
APECITA_TECHNICIEN_LABORATOIRE_F/H;APECITA;TECHNICIEN LABORATOIRE F/H; 91 Essonne;CDD;;;Publiée le 01-10-2021;Lab. de pathologie végétale, vs participerez à un projet de recherche collaboratif qui vise à caractériser le complexe d'espèces responsables de l'helminthosporiose, d'évaluer la résistance variétale d'un panel d'accessions d'orge d'hiver & dvp un indicateur de risque lié à cette maladie à la mise au point d'un test de phénotypage en conditions contrôlées.;https://emploi.apecita.com/142649_offre-emploi-technicien-laboratoire-fh.html
APECITA_ANIMATEUR_H/F;APECITA;ANIMATEUR H/F; 59 Nord;CDD;;;Publiée le 01-10-2021;Afin de favoriser l'accès à la terre de porteurs de projets bio et paysan, les principales missions seront - la réalisation d'actions dans le cadre de partenariat avec les collectivités (études, appui à des projets fonciers communaux...)- l'accompagnement de porteurs de projets dans leur recherche de terres- l'animation de dynamiques citoyennes;https://emploi.apecita.com/142617_offre-emploi-animateur-hf.html
DDPP_PUY-DE-DOME_INSPECTEUR_-_FILIÈRE_RUMINANTS_F/H;DDPP PUY-DE-DOME;INSPECTEUR - FILIÈRE RUMINANTS F/H; 63 PuydeDôme;CDD;;;Publiée le 01-10-2021;Le département du Puy-de-Dôme est un département rural, où l'élevage bovin est prépondérant et touristique. Ses productions d'animaux de boucherie, laitières ou fromagères (Saint-Nectaire, bleus, saler, cantal,..) font sa renommée.La DDPP du Puy-de-Dôme, compte 82 fonctionnaires d'Etat, regroupés sur 3 sites. C'est au sein du site agricole basé à Lempdes (à côté de Clermont-Ferrand) et d'un service comptant 11 agents, qu'un poste d'inspecteur est ouvert sur la filièreruminants.Les objectifs du poste sont - de contribuer à la réalisation des contrôles de bureau et itinérants (en doublon avec un agent plus expérimenté)- d'aider à la réalisation des prélèvements fixés réglementairement- d'assurer le suivi des inspections réalisées- de répondre aux plaintes adressées- de réaliser un appui aux autres services- de s'intégrer dans une équipe d'agents en charge d'autres filières.Missions - Instruire les demandes d'autorisation et d'agrément reçues- Mettre à jour les documents internes- Réaliser les inspections de terrain programmées par le chef de service- Rédiger des courriers, rapports et décisions relevant du service- Échanger avec les structures et exploitations extérieures- Participer à la gestion des crises animales et alimentaires;https://emploi.apecita.com/142045_offre-emploi-inspecteur-filiere-ruminants-fh.html
RIJK_ZWAAN_FRANCE_COORDINATEUR_EXPÉRIMENTATION_F/H;RIJK ZWAAN FRANCE;COORDINATEUR EXPÉRIMENTATION F/H; 44 LoireAtlantique;CDI;;;Publiée le 01-10-2021;Vous avez une formation Bac + 3 en agronomie et productions végétales, vous avez un goût prononcé pour les activités de terrain et l'ambition de contribuer au développement de nouvelles variétésauprès d'une clientèle professionnelle Alors rejoignez la société Rijk Zwaan en qualité de Coordinateur expérimentation (H/F) pour l'ouest de la France (poste basé à Nantes).Notre filiale Rijk Zwaan France, située à Aramon, est implantée en France depuis 1984 et fait partie des acteurs incontournables dans la filière des semences potagères, avec un effectif moyen de 153 salariés en France et de près de 3300 dans le monde.Rijk Zwaan se positionne au tout début de la filière  nos variétés sont de plus en plus dotées des meilleures combinaisons de caractéristiques souhaitées. Nous appliquons des techniques de pointe à la riche diversité génétique que la nature nous offre. Au sein d'un réseau mondial d'instituts de recherches et d'universités, nous travaillons constamment à une amélioration continue de l'efficacité du processus de sélection.Cela nous garantitde toujours être en mesure de répondre aux exigences d'un marché en constante évolution et d'offrir une valeur ajoutée aux pépiniéristes, aux producteurs, aux détaillantset aux consommateurs. En échangeant nos idées et notre expérience, nous aidons nos partenaires producteurs à tirer le meilleur parti de nos variétés. De cette façon, ensemble, nous pouvons produire des légumes savoureux, plus attrayants, plusfacilesàprépareretencoreplussains.Dans cette fonction, vous mettez en place et suivez des programmes d'essais pour le développement et l'amélioration de nos variétés de plantes potagères, en lien avec la stratégie commerciale de l'entreprise, et dans le but de développer notre activité à Nantes et dans la région ouest de la France.Vous mettez en place les essais commerciaux et leur suivi, vous réalisez les notations, effectuez les mesures, vous établissez une synthèse et participez aux préconisations. Vous contribuez à l'élaboration de la documentation technique ainsi qu'aux activités de promotion de nos variétés en participant aux salons, animations et événements produits en France.Vous remontez les informations concernant les essais, le marché, la concurrence sous forme d'un reporting hebdomadaire.Vous êtes impliqué dans l'analyse des prix et des variétés du marchéainsi que la mise à jour des bases de données.Vous êtes également amené à apporter un support opérationnel aux équipes de recherche et sélection en coordonnant la mise en place d'essais de sélection notamment à Nantes et en effectuant des notations en appui et en relation étroite avec nos sélectionneurs.;https://emploi.apecita.com/140130_offre-emploi-coordinateur-experimentation-fh.html
BIO_EN_GRAND_EST_CHARGE_DE_MISSIONS_'ELEVAGE_GRAND-EST'_F/H;BIO EN GRAND EST;CHARGE DE MISSIONS 'ELEVAGE GRAND-EST' F/H; GrandEst;CDI;;;Publiée le 01-10-2021;Bio en Grand Est est une association de producteurs et d'opérateurs bio.Vos missions en lien avec des collègues élevages et des référents professionnels - Appui et expertise au développement des productions bovins bio, prioritairement en Lait, et animation de groupes de producteurs- Développement bovins viande bio et lait en Lorraine (Appui technique, Collecte et analyse de données technico-économiques, Accompagnement de projets collectifs...)- Contributions aux commissions élevages (Animation, Rédaction de notes stratégiques, de synthèse ou de conjoncture...)- Mise en oeuvre de formations producteurs;https://emploi.apecita.com/142379_offre-emploi-charge-de-missions-elevage-grandest-fh.html
SEMAE_PARIS_(EX_GNIS)_CHARGE_DE_MISSIONS_TECHNIQUES_F/H;SEMAE PARIS (EX GNIS);CHARGE DE MISSIONS TECHNIQUES F/H; 75 Paris;CDI;;;Publiée le 30-09-2021;Sous l'autorité du Responsable national de l'exécution des missions de service public au sein de la Direction de la qualité et du contrôle officiel, vous assurez le suivi et l'application du système de contrôle des conditions de commercialisation des semences, au regard des exigences réglementaires.Vos principales missions - Définir les conditions de réalisation des contrôles conformément aux exigences règlementaires, en particulier pour le secteur des semences légumières et fourragères. A ce titre, construire les méthodes, planifier la réalisation, identifier les connaissances, savoirs-faires et niveaux nécessaires à la réalisation- Gérer le processus d'inspection des lots de semences et plants, conformément à la règlementation technique et aux exigences d'accréditation des missions de contrôle et de certification- Exécuter les étapes de procédures conformément aux règlementations en vigueur et aux exigences du système qualité- Assurer l'expertise réglementaire relative à la commercialisation des semences dans votre périmètre- Surveiller l'efficacité et la conformité des actions mises en oeuvre pour le contrôle- Représenter le pôle auprès des instances professionnelles du secteur des semences- Assurer un reporting annuel des activités- Assurer, en lien avec l'équipe, l'actualisation des procédures de votre périmètre, en fonction des évolutions règlementaires;https://emploi.apecita.com/142385_offre-emploi-charge-de-missions-techniques-fh.html
