ID;Organisme;Titre;Lieu;Type_contrat;Debut_emploi;Limite_date_cv;Date_depot_offre;Synthese;URL_offre
Chambre_Agriculture_Un(e)_Chef(fe)_Service_Alimentation,_Filières,_Innovation_et_Qualité;Chambre Agriculture;Un(e) Chef(fe) Service Alimentation, Filières, Innovation et Qualité;Chambre interdépartementale d'agriculture Doubs - Territoire de Belfort;CDI;Dès que possible;; 12 octobre 2021;Missions A ce titre, vous aurez à : Assurer le management opérationnel du service (6 personnes) chargé des missions relevant de l'innovation, du tourisme, de l'agriculture biologique, de l'agriculture périurbaine, des circuits courts et de la qualité des produits et des filières Proposer et développer des nouvelles offres de conseils et d'animation en lien avec les orientations stratégiques du Projet Agricole et Alimentaire Interdépartemental Mettre en œuvre les décisions prises en équipe de direction et/ou en bureau Prendre en charge le suivi budgétaire du service et veiller à l'atteinte des objectifs Animer des groupes de réflexion et/ou d'élus Maintenir et développer les relations techniques avec les organismes partenaires et participer à des projets collaboratifs avec les différents services des Chambres (départementales, régionales, nationale) Intégrer l'activité du service dans le cadre de l'alliance stratégique ACTE avec Conseil Elevage 25-90 Assurer la mission de Chef de projet « certification de qualité » des services de la Chambre d'Agriculture, en associant les membres du comité de direction et en mobilisant l'ensemble des salariés  ;https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-cheffe-service-alimentation-filieres-innovation-et-qualite/
Chambre_Agriculture_Un(e)_Conseiller(ère)_en_productions_légumières;Chambre Agriculture;Un(e) Conseiller(ère) en productions légumières;Chambre d'agriculture de l'Eure-et-Loir;CDD;dès que possible;; 12 octobre 2021;Missions Développer le conseil auprès des maraîchers (BSV, rédaction de flashs régionaux, animation collective, conseil individuel, formations, et faire connaître et développer l'offre de services) Accompagner les porteurs de projets légumes (entretien individuel, visites collectives, formation) • Assurer le conseil des céréaliers producteurs de légumes de plein champ (en coordination avec le réseau régional des conseillers) et assurer la prospection auprès des opérateurs de la filière En appui avec la conseillère en agriculture biologique, réaliser des diagnostics de conversion.;https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-conseillerere-en-productions-legumieres-23/
Chambre_Agriculture_Un(e)_Conseiller(ère)_Forêt_-Agroforesterie;Chambre Agriculture;Un(e) Conseiller(ère) Forêt -Agroforesterie;Chambre d'agriculture des Vosges;CDD;dès que possible;; 22 octobre 2021;Missions   Apporter une expertise aux exploitants, propriétaires, responsables professionnels, aux agents de développement, aux partenaires et interlocuteurs en matière de développement forestier et agroforestier. Mobiliser de façon durable des ressources en bois avec les opérateurs économiques dans la petite forêt privée. Mettre en place des regroupements fonciers. Contribuer au déploiement de l'agroforesterie et développer les circuits courts en lien avec le domaine comme la mobilisation bois et les plaquettes litières. Présenter les offres de services de la Chambre d'Agriculture des Vosges, proposer leur contractualisation et assurer le suivi des prestations. Organiser et animer des formations/journées techniques sur les thèmes forestiers et agro forestiers. Réaliser de la veille réglementaire. Rédiger des articles et des documents de communication.  ;https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-conseillerere-foret-agroforesterie/
Chambre_Agriculture_Un(e)_Conseiller(ère)_Irrigation;Chambre Agriculture;Un(e) Conseiller(ère) Irrigation;Chambre interdépartementale d'agriculture Alsace;CDD;01/12/2021;; 21 octobre 2021;Missions   Réaliser une analyse territoriale sur les bassins versants pour repérer les zones prioritaires Rassembler les éléments techniques et économiques pour proposer des solutions d'économie d'eau Créer un outil de dialogue avec les irrigants, pour faire émerger des propositions et analyser les conditions de leur faisabilité et acceptabilité Après enquêtes sur le terrain auprès d'irrigants, rédiger des recommandations pour passer à une irrigation plus économique en eau    ;https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-conseillerere-irrigation-17/
Chambre_Agriculture_Un(e)_Directeur(rice)_développeur(euse)_du_futur_abattoir_de_Chaumont;Chambre Agriculture;Un(e) Directeur(rice) développeur(euse) du futur abattoir de Chaumont;Chambre d'agriculture de la Haute-Marne;CDI;01/01/2022;; 15 octobre 2021;MissionsMissions générales :  Mis à disposition du conseil d'administration de future société d'exploitation, le directeur aura pour mission dePendant la phase de construction du nouvel outil  - s'approprier les enjeux du développement des filières « viandes locales » de Haute Marne pour créer une dynamique autour du nouvel abattoir et ainsi contribuer à son développement futur, - apporter un appui à l'actuel directeur et aux responsables d'équipes dans les démarches et les suivis réglementaires (notamment le suivi du plan de maitrise sanitaires, le développement de relations transparentes avec les services de l'Etat) : renforcer les compétences de l'équipe actuelle composée d'une douzaine de personnes (mise en place et conduite d'un plan de formation), assurer le lien entre la direction de l'actuel abattoir et la nouvelle société créée pour exploiter le nouvel abattoir, acquérir les compétences nécessaires à l'exploitation d'un abattoir de proximité et de son outil de découpe dans la perspective d'assurer la direction du nouvel outil d'abattage et de transformation des viandes de Haute Marne, fidéliser et développer la clientèle de l'abattoir actuel, participer à la gestion de la cessation d'activité de la SEAC (société actuelle de l'abattoir de Chaumont)Une fois le nouvel abattoir en service  -  assurer le management général de l'entreprise, son pilotage économique et financier et la gestion du personnel, - poursuivre la mise en œuvre du développement du site en fonction des besoins des clients et en lien avec les enjeux de développement de l'alimentation de proximité, (gestion relation client, pilotage du développement commercial,…) - veiller au bon fonctionnement  technique, sanitaire et environnemental du site, -représenter l'abattoir en toute circonstance, -construire des alliances afin de mutualiser le partage de ressources autour des fonctions « supports techniques » de l'outil (fonctions RH, appui et suivi sanitaire, maintenance, bien-être animal,…);https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-directeurrice-developpeureuse-du-futur-abattoir-de-chaumont/
Chambre_Agriculture_Un(e)_Animateur(rice)_de_projets_innovants;Chambre Agriculture;Un(e) Animateur(rice) de projets innovants;Chambre d'agriculture de la Marne;CDI;Dès que possible;; 15 octobre 2021;"Missions Motivé par l'innovation et sa mise en œuvre, au contact direct des agriculteurs, vous souhaitez être acteur dans l'évolution des pratiques de production. Sous la responsabilité du Responsable Marché Agriculture, vous assurerez, en lien avec une équipe pluridisciplinaire de conseillers et techniciens, l'animation de groupes innovants (Une dizaine d'exploitants agricoles partageant un même objectif): Sur l'agriculture de conservation et les enjeux biodiversité en accompagnant les groupes dans leur projet, les guidant et orientant leurs travaux ; Sur la réduction de l'impact environnemental en expérimentant de nouvelles pratiques Sur les zones à enjeux eau (bassins versants, points de captage,…) par la réalisation de diagnostics et conseils collectif et individuel. Vous devrez mettre en place des animations et actions de communication pour mettre en avant les résultats des travaux des groupes, être l'écoute du terrain pour initier des démarches innovantes et être à l'affût des dernières informations, innovations sur vos sujets";https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-animateurrice-de-projets-innovants/
Chambre_Agriculture_Un(e)_Conseiller(ère)_agri-environnemental(e);Chambre Agriculture;Un(e) Conseiller(ère) agri-environnemental(e);Chambre d'agriculture de l'Aisne;CDD;Dès que possible;; 22 octobre 2021;"Missions A ce titre, vous serez chargé(e) de : Animer des tours de plaines et des rendez-vous techniques sur l'agronomie et les alternatives aux produits phytosanitaires ; Accompagner les agriculteurs sur les Mesures Agro-Environnementales et les aides aux investissements de matériels ; Concevoir et réaliser des actions de formations et de prestations ; Rédiger des articles, des documents de communication, des brèves régulières.  ";https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-conseillerere-agri-environnementale/
Chambre_Agriculture_Un(e)_Conseiller(ère)_en_productions_animales;Chambre Agriculture;Un(e) Conseiller(ère) en productions animales;Chambre régionale d'agriculture Hauts-de-France;CDD;Dés que possible;; 20 octobre 2021;Missions le ou la Conseiller(ère),aura pour missions : L'animation et le conseil auprès de groupes spécialisés en production laitière dans le cadre du PMAZH (Programme de Maintien de l'Agriculture en Zones Humides). Le suivi de programmes d'action : Plan carbone, médecines complémentaires… Planification, organisation, suivi technique et financier avec les conseillers, les autres services et les partenaires (préparation des dossiers de demande de financement, réalisation des justificatifs). Pour ces deux axes de travail, les activités sont : le conseil individuel et collectif aux agriculteurs, l'analyse globale des systèmes de production, l'accompagnement de projets, la vulgarisation des pratiques agricoles, le développement des services et prestations l'organisation de formations, réunions techniques, événements divers, rédaction d'articles de presse… l'accompagnement de démarches innovantes.;https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-conseillerere-en-productions-animales-13/
Chambre_Agriculture_Un(e)_Chargé(e)_de_Communication_évènementielle;Chambre Agriculture;Un(e) Chargé(e) de Communication évènementielle;Chambre d'agriculture de région Ile-de-France;CDD;Immédiate;; 22 octobre 2021;"Missions Relations avec les parties prenantes – Logistique Relations exposants :  Définir l'offre exposants, prospection des exposants et commercialisation des espaces, Accompagner les exposants en amont (réponse aux questions, relance des commandes, assurer le respect des deadlines …) et pendant l'évènement  Relations avec les prestataires :  Réservation de matériel, impression supports de communication, etc.  Relations partenaires (collectivités, OPA, etc.) Relations avec l'administration (autorisations préfectorales, commission sécurité, assurance, etc.) Communication Mettre en œuvre la communication et la promotion de l'évènement, avec l'appui de la boîte à outils Tech&Bio nationale Élaboration et mise en œuvre du plan de communication 360° (action de communication, rétro planning, budget…) Mise en œuvre des actions de communication (conception des documents de communication : dépliants, affiches, articles, etc. ; gestion des réseaux sociaux ; relations presse, etc.)";https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-chargee-de-communication-evenementielle-5/
Chambre_Agriculture_Un(e)_Assistant(e)_Administrative;Chambre Agriculture;Un(e) Assistant(e) Administrative;Chambre d'agriculture de région Ile-de-France;CDI;Dès que possible;; 20 octobre 2021;Missions Sous l'autorité du Chef de service, vous serez chargé(e) d'assister le service dans ses missions quotidiennes, et principalement : Apporter un appui aux missions du service Assurer une mission de secrétariat pour le service :  l'accueil téléphonique et la prise de message, la gestion du courrier l'édition et réception des devis et factures contribuer à l'organisation des prestations, réunions du service  Participer à la gestion budgétaire : mise à jour et suivi des tableaux de bord des prestations/ subventions (recettes et dépenses) et préparation des justificatifs techniques pour les conventions financières Contribuer à la réalisation d'actions commerciales et marketing sur les offres de services Assurer la gestion logistique du site parisien de la Chambre d'agriculture (gestion des fournitures, réservation des salles …);https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-assistante-administrative-38/
